week_start,SKU_NO,sales
2020-03-02,P379,0
2020-03-02,P380,0
2020-03-02,P381,0
2020-03-02,P382,0
2020-03-02,P383,0
2020-03-02,P384,0
2020-03-02,P386,0
2020-03-02,P387,0
2020-03-02,P388,1
2020-03-02,P389,2
2020-03-02,P390,3
2020-03-02,P391,4
2020-03-02,P392,7
2020-03-02,P393,1
2020-03-02,P394,1
2020-03-02,P395,1
2020-03-02,P396,4
2020-03-02,P397,11
2020-03-02,P398,11
2020-03-02,P399,12
2020-03-02,P400,12
2020-03-02,P401,7
2020-03-02,P402,4
2020-03-02,P403,17
2020-03-02,P404,8
2020-03-02,P405,28
2020-03-02,P406,14
2020-03-02,P407,23
2020-03-02,P408,16
2020-03-02,P409,49
2020-03-02,P410,22
2020-03-02,P411,14
2020-03-02,P412,1
2020-03-02,P413,7
2020-03-02,P414,5
2020-03-02,P415,6
2020-03-02,P416,1
2020-03-02,P417,1
2020-03-02,P418,0
2020-03-02,P419,0
2020-03-02,P420,0
2020-03-02,P421,0
2020-03-02,P422,1
2020-03-02,P423,0
2020-03-02,P424,0
2020-03-02,P425,0
2020-03-02,P426,0
2020-03-02,P427,0
2020-03-02,P428,0
2020-03-02,P429,10
2020-03-02,P430,12
2020-03-02,P431,8
2020-03-02,P432,8
2020-03-02,P433,3
2020-03-02,P434,3
2020-03-02,P435,13
2020-03-02,P436,6
2020-03-02,P437,4
2020-03-02,P438,0
2020-03-02,P439,0
2020-03-02,P440,0
2020-03-02,P441,0
2020-03-02,P442,0
2020-03-02,P443,0
2020-03-02,P444,0
2020-03-02,P445,0
2020-03-02,P446,0
2020-03-02,P447,0
2020-03-02,P448,0
2020-03-02,P449,0
2020-03-02,P450,0
2020-03-02,P451,0
2020-03-02,P452,1
2020-03-02,P453,1
2020-03-02,P454,0
2020-03-02,P455,0
2020-03-02,P456,0
2020-03-02,P457,0
2020-03-02,P458,0
2020-03-02,P459,0
2020-03-02,P460,0
2020-03-02,P461,0
2020-03-02,P462,0
2020-03-02,P463,0
2020-03-02,P464,0
2020-03-02,P465,0
2020-03-02,P466,0
2020-03-02,P467,0
2020-03-02,P468,0
2020-03-02,P469,0
2020-03-02,P470,0
2020-03-02,P471,0
2020-03-02,P472,0
2020-03-02,P473,0
2020-03-02,P474,0
2020-03-02,P475,3
2020-03-02,P476,2
2020-03-02,P477,1
2020-03-02,P478,0
2020-03-02,P479,0
2020-03-02,P480,0
2020-03-02,P481,1
2020-03-02,P482,0
2020-03-02,P483,0
2020-03-02,P484,4
2020-03-02,P485,12
2020-03-02,P486,30
2020-03-02,P487,15
2020-03-02,P488,9
2020-03-02,P489,4
2020-03-02,P490,13
2020-03-02,P491,13
2020-03-02,P492,8
2020-03-02,P493,12
2020-03-02,P494,11
2020-03-02,P495,17
2020-03-02,P496,5
2020-03-02,P497,5
2020-03-02,P498,7
2020-03-02,P499,8
2020-03-02,P500,10
2020-03-02,P501,2
2020-03-02,P502,16
2020-03-02,P503,14
2020-03-02,P504,15
2020-03-02,P505,18
2020-03-02,P506,16
2020-03-02,P507,18
2020-03-02,P508,8
2020-03-02,P509,5
2020-03-02,P510,6
2020-03-02,P511,21
2020-03-02,P512,16
2020-03-02,P513,24
2020-03-02,P514,16
2020-03-02,P515,6
2020-03-02,P516,21
2020-03-02,P517,10
2020-03-02,P518,14
2020-03-02,P519,27
2020-03-02,P520,18
2020-03-02,P521,7
2020-03-02,P522,10
2020-03-02,P523,10
2020-03-02,P524,11
2020-03-02,P525,21
2020-03-02,P526,20
2020-03-02,P527,8
2020-03-02,P528,17
2020-03-02,P529,15
2020-03-02,P530,14
2020-03-02,P531,3
2020-03-02,P532,15
2020-03-02,P533,27
2020-03-02,P534,13
2020-03-02,P535,19
2020-03-02,P536,12
2020-03-02,P537,16
2020-03-02,P538,15
2020-03-02,P539,12
2020-03-02,P540,23
2020-03-02,P541,13
2020-03-02,P542,13
2020-03-02,P543,7
2020-03-02,P544,16
2020-03-02,P545,11
2020-03-02,P546,11
2020-03-02,P547,13
2020-03-02,P548,40
2020-03-02,P549,40
2020-03-02,P550,10
2020-03-02,P551,11
2020-03-02,P552,9
2020-03-02,P553,4
2020-03-02,P554,17
2020-03-02,P555,14
2020-03-02,P556,14
2020-03-02,P557,25
2020-03-02,P558,14
2020-03-02,P559,6
2020-03-02,P560,11
2020-03-02,P561,4
2020-03-02,P562,5
2020-03-02,P563,9
2020-03-02,P564,11
2020-03-02,P565,11
2020-03-02,P566,18
2020-03-02,P567,2
2020-03-02,P568,5
2020-03-02,P569,1
2020-03-02,P570,1
2020-03-02,P571,4
2020-03-02,P572,0
2020-03-02,P573,6
2020-03-02,P574,1
2020-03-02,P575,0
2020-03-02,P576,0
2020-03-02,P577,1
2020-03-02,P578,0
2020-03-02,P579,0
2020-03-02,P580,0
2020-03-02,P581,2
2020-03-02,P582,4
2020-03-02,P583,1
2020-03-02,P584,6
2020-03-02,P585,2
2020-03-02,P586,3
2020-03-02,P587,0
2020-03-02,P588,2
2020-03-02,P589,0
2020-03-02,P590,2
2020-03-02,P591,4
2020-03-02,P592,1
2020-03-02,P593,3
2020-03-02,P594,3
2020-03-02,P595,3
2020-03-02,P596,3
2020-03-02,P597,0
2020-03-02,P598,12
2020-03-02,P599,1
2020-03-02,P600,0
2020-03-02,P601,0
2020-03-02,P602,0
2020-03-02,P603,1
2020-03-02,P604,1
2020-03-02,P605,0
2020-03-02,P606,1
2020-03-02,P607,1
2020-03-02,P608,1
2020-03-02,P609,3
2020-03-02,P610,5
2020-03-02,P611,3
2020-03-02,P612,20
2020-03-02,P613,33
2020-03-02,P614,4
2020-03-02,P615,15
2020-03-02,P616,5
2020-03-02,P617,34
2020-03-02,P618,42
2020-03-02,P619,40
2020-03-02,P620,30
2020-03-02,P621,39
2020-03-02,P622,26
2020-03-02,P623,41
2020-03-02,P624,9
2020-03-02,P625,8
2020-03-02,P626,8
2020-03-02,P627,13
2020-03-02,P628,7
2020-03-02,P629,8
2020-03-02,P630,13
2020-03-02,P631,11
2020-03-02,P632,4
2020-03-02,P633,9
2020-03-02,P634,10
2020-03-02,P635,14
2020-03-02,P636,14
2020-03-02,P637,2
2020-03-02,P638,13
2020-03-02,P639,0
2020-03-02,P640,18
2020-03-02,P641,3
2020-03-02,P642,5
2020-03-02,P643,0
2020-03-02,P644,0
2020-03-02,P646,0
2020-03-02,P647,0
2020-03-02,P649,0
2020-03-02,P650,0
2020-03-02,P651,0
2020-03-02,P652,0
2020-03-02,P653,0
2020-03-02,P654,0
2020-03-02,P655,0
2020-03-02,P656,0
2020-03-02,P657,0
2020-03-02,P658,0
2020-03-02,P659,0
2020-03-02,P660,0
2020-03-02,P661,0
2020-03-02,P662,0
2020-03-02,P663,0
2020-03-02,P664,0
2020-03-02,P665,0
2020-03-02,P666,1
2020-03-02,P667,1
2020-03-02,P668,0
2020-03-02,P669,0
2020-03-02,P670,1
2020-03-02,P671,0
2020-03-02,P672,0
2020-03-02,P673,0
2020-03-02,P674,3
2020-03-02,P675,3
2020-03-02,P676,1
2020-03-02,P677,0
2020-03-02,P678,0
2020-03-02,P679,0
2020-03-02,P680,0
2020-03-02,P681,0
2020-03-02,P682,0
2020-03-02,P683,0
2020-03-02,P684,0
2020-03-02,P685,0
2020-03-02,P686,2
2020-03-02,P687,2
2020-03-02,P688,0
2020-03-02,P689,0
2020-03-02,P690,0
2020-03-02,P691,0
2020-03-02,P692,2
2020-03-02,P693,2
2020-03-02,P694,0
2020-03-02,P695,0
2020-03-02,P696,0
2020-03-02,P697,0
2020-03-02,P698,3
2020-03-02,P699,2
2020-03-02,P700,1
2020-03-02,P701,4
2020-03-02,P702,5
2020-03-02,P703,1
2020-03-02,P704,1
2020-03-02,P705,4
2020-03-02,P706,2
2020-03-02,P707,0
2020-03-02,P708,0
2020-03-02,P711,0
2020-03-02,P712,0
2020-03-02,P713,0
2020-03-02,P714,0
2020-03-02,P715,0
2020-03-02,P716,0
2020-03-02,P717,0
2020-03-02,P718,0
2020-03-02,P719,0
2020-03-02,P720,0
2020-03-02,P721,0
2020-03-02,P722,0
2020-03-02,P724,0
2020-03-02,P726,0
2020-03-02,P727,4
2020-03-02,P728,0
2020-03-02,P729,0
2020-03-02,P730,0
2020-03-02,P731,0
2020-03-02,P732,1
2020-03-02,P733,0
2020-03-02,P734,1
2020-03-02,P735,0
2020-03-02,P736,0
2020-03-02,P737,3
2020-03-02,P738,0
2020-03-02,P739,0
2020-03-02,P740,0
2020-03-02,P741,0
2020-03-02,P742,0
2020-03-02,P743,1
2020-03-02,P744,0
2020-03-02,P745,4
2020-03-02,P746,1
2020-03-02,P747,5
2020-03-02,P748,0
2020-03-02,P749,0
2020-03-02,P750,0
2020-03-02,P751,0
2020-03-02,P752,3
2020-03-02,P753,1
2020-03-02,P754,0
2020-03-02,P755,2
2020-03-02,P756,0
2020-03-02,P757,0
2020-03-02,P758,0
2020-03-02,P759,0
2020-03-02,P760,0
2020-03-02,P761,0
2020-03-02,P762,3
2020-03-02,P763,0
2020-03-02,P764,2
2020-03-02,P765,2
2020-03-02,P766,0
2020-03-02,P767,0
2020-03-02,P768,3
2020-03-02,P769,2
2020-03-02,P770,1
2020-03-02,P771,0
2020-03-02,P772,0
2020-03-02,P773,0
2020-03-02,P774,0
2020-03-02,P775,0
2020-03-02,P776,0
2020-03-02,P777,0
2020-03-02,P778,0
2020-03-02,P779,0
2020-03-02,P780,0
2020-03-02,P781,15
2020-03-02,P782,4
2020-03-02,P783,17
2020-03-02,P784,1
2020-03-02,P785,3
2020-03-02,P786,3
2020-03-02,P787,1
2020-03-02,P788,1
2020-03-02,P789,5
2020-03-02,P790,0
2020-03-02,P791,6
2020-03-02,P792,2
2020-03-02,P793,1
2020-03-02,P794,0
2020-03-02,P795,1
2020-03-02,P796,4
2020-03-02,P797,3
2020-03-02,P798,1
2020-03-02,P799,1
2020-03-02,P800,0
2020-03-02,P801,6
2020-03-02,P802,0
2020-03-02,P803,3
2020-03-02,P804,2
2020-03-02,P805,3
2020-03-02,P806,5
2020-03-02,P807,0
2020-03-02,P808,3
2020-03-02,P809,0
2020-03-02,P810,0
2020-03-02,P811,2
2020-03-02,P812,2
2020-03-02,P813,1
2020-03-02,P814,3
2020-03-02,P815,0
2020-03-02,P816,0
2020-03-02,P817,1
2020-03-02,P818,1
2020-03-02,P819,0
2020-03-09,P1,14
2020-03-09,P2,3
2020-03-09,P3,6
2020-03-09,P4,11
2020-03-09,P5,9
2020-03-09,P6,3
2020-03-09,P7,3
2020-03-09,P8,10
2020-03-09,P9,12
2020-03-09,P10,20
2020-03-09,P11,8
2020-03-09,P12,3
2020-03-09,P13,17
2020-03-09,P14,10
2020-03-09,P15,52
2020-03-09,P16,38
2020-03-09,P17,33
2020-03-09,P18,36
2020-03-09,P19,40
2020-03-09,P20,10
2020-03-09,P21,12
2020-03-09,P22,13
2020-03-09,P23,5
2020-03-09,P24,39
2020-03-09,P25,32
2020-03-09,P26,14
2020-03-09,P27,39
2020-03-09,P28,33
2020-03-09,P29,12
2020-03-09,P30,33
2020-03-09,P31,9
2020-03-09,P32,15
2020-03-09,P33,6
2020-03-09,P34,29
2020-03-09,P35,41
2020-03-09,P36,48
2020-03-09,P37,29
2020-03-09,P38,46
2020-03-09,P39,40
2020-03-09,P40,40
2020-03-09,P41,48
2020-03-09,P42,38
2020-03-09,P43,38
2020-03-09,P44,27
2020-03-09,P45,41
2020-03-09,P46,32
2020-03-09,P47,34
2020-03-09,P48,45
2020-03-09,P49,48
2020-03-09,P50,8
2020-03-09,P51,18
2020-03-09,P52,36
2020-03-09,P53,5
2020-03-09,P54,38
2020-03-09,P55,29
2020-03-09,P56,42
2020-03-09,P57,45
2020-03-09,P58,42
2020-03-09,P59,13
2020-03-09,P60,34
2020-03-09,P61,33
2020-03-09,P62,15
2020-03-09,P63,34
2020-03-09,P64,30
2020-03-09,P65,5
2020-03-09,P66,45
2020-03-09,P67,37
2020-03-09,P68,19
2020-03-09,P69,26
2020-03-09,P70,33
2020-03-09,P71,10
2020-03-09,P72,34
2020-03-09,P73,33
2020-03-09,P74,11
2020-03-09,P75,45
2020-03-09,P76,45
2020-03-09,P77,6
2020-03-09,P78,36
2020-03-09,P79,38
2020-03-09,P80,31
2020-03-09,P81,4
2020-03-09,P82,7
2020-03-09,P83,37
2020-03-09,P84,42
2020-03-09,P85,27
2020-03-09,P86,36
2020-03-09,P87,41
2020-03-09,P88,38
2020-03-09,P89,49
2020-03-09,P90,35
2020-03-09,P91,6
2020-03-09,P92,43
2020-03-09,P93,9
2020-03-09,P94,9
2020-03-09,P95,12
2020-03-09,P96,39
2020-03-09,P97,43
2020-03-09,P98,4
2020-03-09,P99,9
2020-03-09,P100,10
2020-03-09,P101,45
2020-03-09,P102,38
2020-03-09,P103,13
2020-03-09,P104,7
2020-03-09,P105,3
2020-03-09,P106,15
2020-03-09,P107,17
2020-03-09,P108,3
2020-03-09,P109,14
2020-03-09,P110,9
2020-03-09,P111,6
2020-03-09,P112,34
2020-03-09,P113,27
2020-03-09,P114,14
2020-03-09,P115,11
2020-03-09,P116,9
2020-03-09,P117,4
2020-03-09,P118,13
2020-03-09,P119,49
2020-03-09,P120,39
2020-03-09,P121,7
2020-03-09,P122,17
2020-03-09,P123,2
2020-03-09,P124,7
2020-03-09,P125,14
2020-03-09,P126,6
2020-03-09,P127,3
2020-03-09,P128,40
2020-03-09,P129,34
2020-03-09,P130,46
2020-03-09,P131,31
2020-03-09,P132,45
2020-03-09,P133,38
2020-03-09,P134,34
2020-03-09,P135,31
2020-03-09,P136,37
2020-03-09,P137,40
2020-03-09,P138,36
2020-03-09,P139,36
2020-03-09,P140,27
2020-03-09,P141,37
2020-03-09,P142,35
2020-03-09,P143,41
2020-03-09,P144,5
2020-03-09,P145,7
2020-03-09,P146,11
2020-03-09,P147,9
2020-03-09,P148,5
2020-03-09,P149,11
2020-03-09,P150,3
2020-03-09,P151,3
2020-03-09,P152,12
2020-03-09,P153,14
2020-03-09,P154,5
2020-03-09,P155,5
2020-03-09,P156,6
2020-03-09,P157,8
2020-03-09,P158,7
2020-03-09,P159,7
2020-03-09,P160,6
2020-03-09,P161,9
2020-03-09,P162,9
2020-03-09,P163,3
2020-03-09,P164,7
2020-03-09,P165,16
2020-03-09,P166,7
2020-03-09,P167,36
2020-03-09,P168,45
2020-03-09,P169,39
2020-03-09,P170,42
2020-03-09,P171,13
2020-03-09,P172,29
2020-03-09,P173,38
2020-03-09,P174,41
2020-03-09,P175,37
2020-03-09,P176,32
2020-03-09,P177,40
2020-03-09,P178,39
2020-03-09,P179,38
2020-03-09,P180,34
2020-03-09,P181,46
2020-03-09,P182,37
2020-03-09,P183,30
2020-03-09,P184,44
2020-03-09,P185,35
2020-03-09,P186,44
2020-03-09,P187,38
2020-03-09,P188,20
2020-03-09,P189,32
2020-03-09,P190,35
2020-03-09,P191,40
2020-03-09,P192,39
2020-03-09,P193,43
2020-03-09,P194,37
2020-03-09,P195,5
2020-03-09,P196,39
2020-03-09,P197,12
2020-03-09,P198,16
2020-03-09,P199,5
2020-03-09,P200,12
2020-03-09,P201,7
2020-03-09,P202,16
2020-03-09,P203,3
2020-03-09,P204,1
2020-03-09,P205,11
2020-03-09,P206,5
2020-03-09,P207,6
2020-03-09,P208,26
2020-03-09,P209,14
2020-03-09,P210,11
2020-03-09,P211,11
2020-03-09,P212,0
2020-03-09,P213,0
2020-03-09,P214,0
2020-03-09,P215,0
2020-03-09,P216,0
2020-03-09,P217,0
2020-03-09,P218,0
2020-03-09,P219,0
2020-03-09,P220,0
2020-03-09,P221,0
2020-03-09,P222,0
2020-03-09,P223,0
2020-03-09,P224,1
2020-03-09,P225,0
2020-03-09,P226,0
2020-03-09,P227,0
2020-03-09,P228,0
2020-03-09,P229,0
2020-03-09,P230,0
2020-03-09,P231,0
2020-03-09,P232,0
2020-03-09,P233,0
2020-03-09,P234,0
2020-03-09,P235,0
2020-03-09,P236,0
2020-03-09,P237,0
2020-03-09,P238,0
2020-03-09,P239,0
2020-03-09,P240,0
2020-03-09,P241,0
2020-03-09,P242,0
2020-03-09,P243,0
2020-03-09,P244,0
2020-03-09,P245,1
2020-03-09,P246,0
2020-03-09,P247,0
2020-03-09,P248,0
2020-03-09,P249,0
2020-03-09,P250,0
2020-03-09,P251,0
2020-03-09,P252,0
2020-03-09,P253,0
2020-03-09,P254,0
2020-03-09,P255,0
2020-03-09,P256,0
2020-03-09,P257,1
2020-03-09,P258,0
2020-03-09,P259,0
2020-03-09,P260,0
2020-03-09,P261,19
2020-03-09,P262,34
2020-03-09,P263,18
2020-03-09,P264,7
2020-03-09,P265,1
2020-03-09,P266,14
2020-03-09,P267,12
2020-03-09,P268,18
2020-03-09,P269,7
2020-03-09,P270,13
2020-03-09,P271,5
2020-03-09,P272,0
2020-03-09,P273,0
2020-03-09,P274,0
2020-03-09,P275,0
2020-03-09,P276,0
2020-03-09,P277,0
2020-03-09,P278,0
2020-03-09,P279,0
2020-03-09,P280,0
2020-03-09,P281,0
2020-03-09,P282,0
2020-03-09,P283,1
2020-03-09,P284,19
2020-03-09,P285,7
2020-03-09,P286,19
2020-03-09,P287,0
2020-03-09,P288,0
2020-03-09,P289,2
2020-03-09,P290,1
2020-03-09,P291,3
2020-03-09,P292,6
2020-03-09,P293,5
2020-03-09,P294,12
2020-03-09,P295,3
2020-03-09,P296,4
2020-03-09,P297,7
2020-03-09,P298,4
2020-03-09,P299,7
2020-03-09,P300,3
2020-03-09,P301,9
2020-03-09,P302,3
2020-03-09,P303,5
2020-03-09,P304,8
2020-03-09,P305,2
2020-03-09,P306,6
2020-03-09,P307,6
2020-03-09,P308,5
2020-03-09,P309,16
2020-03-09,P310,2
2020-03-09,P311,4
2020-03-09,P312,2
2020-03-09,P313,4
2020-03-09,P314,13
2020-03-09,P315,1
2020-03-09,P316,9
2020-03-09,P317,8
2020-03-09,P318,8
2020-03-09,P319,5
2020-03-09,P320,5
2020-03-09,P321,2
2020-03-09,P322,6
2020-03-09,P323,4
2020-03-09,P324,10
2020-03-09,P325,5
2020-03-09,P326,4
2020-03-09,P327,0
2020-03-09,P328,0
2020-03-09,P329,6
2020-03-09,P330,2
2020-03-09,P331,10
2020-03-09,P332,10
2020-03-09,P333,9
2020-03-09,P334,12
2020-03-09,P335,5
2020-03-09,P336,3
2020-03-09,P337,3
2020-03-09,P338,5
2020-03-09,P339,1
2020-03-09,P340,0
2020-03-09,P341,1
2020-03-09,P342,4
2020-03-09,P343,1
2020-03-09,P344,0
2020-03-09,P345,1
2020-03-09,P346,0
2020-03-09,P347,0
2020-03-09,P348,0
2020-03-09,P349,0
2020-03-09,P350,0
2020-03-09,P351,0
2020-03-09,P352,0
2020-03-09,P354,0
2020-03-09,P355,0
2020-03-09,P356,0
2020-03-09,P357,2
2020-03-09,P358,0
2020-03-09,P359,4
2020-03-09,P360,0
2020-03-09,P361,2
2020-03-09,P362,3
2020-03-09,P363,0
2020-03-09,P364,13
2020-03-09,P365,3
2020-03-09,P366,1
2020-03-09,P367,1
2020-03-09,P368,2
2020-03-09,P369,2
2020-03-09,P370,5
2020-03-09,P371,3
2020-03-09,P372,1
2020-03-09,P373,1
2020-03-09,P374,1
2020-03-09,P375,0
2020-03-09,P376,0
2020-03-09,P377,0
2020-03-09,P378,0
2020-03-09,P379,1
2020-03-09,P380,0
2020-03-09,P381,0
2020-03-09,P382,0
2020-03-09,P383,0
2020-03-09,P384,0
2020-03-09,P386,0
2020-03-09,P387,6
2020-03-09,P388,1
2020-03-09,P389,1
2020-03-09,P390,6
2020-03-09,P391,3
2020-03-09,P392,8
2020-03-09,P393,1
2020-03-09,P394,5
2020-03-09,P395,3
2020-03-09,P396,1
2020-03-09,P397,8
2020-03-09,P398,11
2020-03-09,P399,21
2020-03-09,P400,20
2020-03-09,P401,3
2020-03-09,P402,4
2020-03-09,P403,14
2020-03-09,P404,11
2020-03-09,P405,10
2020-03-09,P406,12
2020-03-09,P407,23
2020-03-09,P408,16
2020-03-09,P409,46
2020-03-09,P410,15
2020-03-09,P411,18
2020-03-09,P412,5
2020-03-09,P413,4
2020-03-09,P414,4
2020-03-09,P415,3
2020-03-09,P416,2
2020-03-09,P417,1
2020-03-09,P418,0
2020-03-09,P419,0
2020-03-09,P420,0
2020-03-09,P421,0
2020-03-09,P422,2
2020-03-09,P423,0
2020-03-09,P424,0
2020-03-09,P425,0
2020-03-09,P426,0
2020-03-09,P427,1
2020-03-09,P428,0
2020-03-09,P429,10
2020-03-09,P430,13
2020-03-09,P431,7
2020-03-09,P432,8
2020-03-09,P433,5
2020-03-09,P434,2
2020-03-09,P435,20
2020-03-09,P436,9
2020-03-09,P437,7
2020-03-09,P438,0
2020-03-09,P439,0
2020-03-09,P440,1
2020-03-09,P441,0
2020-03-09,P442,0
2020-03-09,P443,1
2020-03-09,P444,0
2020-03-09,P445,3
2020-03-09,P446,1
2020-03-09,P447,0
2020-03-09,P448,0
2020-03-09,P449,0
2020-03-09,P450,0
2020-03-09,P451,1
2020-03-09,P452,0
2020-03-09,P453,2
2020-03-09,P454,0
2020-03-09,P455,0
2020-03-09,P456,1
2020-03-09,P457,0
2020-03-09,P458,0
2020-03-09,P459,0
2020-03-09,P460,0
2020-03-09,P461,0
2020-03-09,P462,0
2020-03-09,P463,0
2020-03-09,P464,1
2020-03-09,P465,0
2020-03-09,P466,0
2020-03-09,P467,0
2020-03-09,P468,0
2020-03-09,P469,0
2020-03-09,P470,0
2020-03-09,P471,0
2020-03-09,P472,0
2020-03-09,P473,0
2020-03-09,P474,0
2020-03-09,P475,0
2020-03-09,P476,2
2020-03-09,P477,0
2020-03-09,P478,0
2020-03-09,P479,0
2020-03-09,P480,1
2020-03-09,P481,0
2020-03-09,P482,1
2020-03-09,P483,0
2020-03-09,P484,1
2020-03-09,P485,9
2020-03-09,P486,23
2020-03-09,P487,11
2020-03-09,P488,10
2020-03-09,P489,8
2020-03-09,P490,11
2020-03-09,P491,12
2020-03-09,P492,10
2020-03-09,P493,17
2020-03-09,P494,12
2020-03-09,P495,31
2020-03-09,P496,10
2020-03-09,P497,4
2020-03-09,P498,8
2020-03-09,P499,6
2020-03-09,P500,8
2020-03-09,P501,5
2020-03-09,P502,15
2020-03-09,P503,12
2020-03-09,P504,12
2020-03-09,P505,17
2020-03-09,P506,18
2020-03-09,P507,18
2020-03-09,P508,10
2020-03-09,P509,7
2020-03-09,P510,9
2020-03-09,P511,42
2020-03-09,P512,20
2020-03-09,P513,21
2020-03-09,P514,7
2020-03-09,P515,11
2020-03-09,P516,13
2020-03-09,P517,13
2020-03-09,P518,7
2020-03-09,P519,23
2020-03-09,P520,14
2020-03-09,P521,21
2020-03-09,P522,7
2020-03-09,P523,10
2020-03-09,P524,10
2020-03-09,P525,16
2020-03-09,P526,14
2020-03-09,P527,17
2020-03-09,P528,15
2020-03-09,P529,7
2020-03-09,P530,21
2020-03-09,P531,3
2020-03-09,P532,4
2020-03-09,P533,23
2020-03-09,P534,11
2020-03-09,P535,23
2020-03-09,P536,9
2020-03-09,P537,19
2020-03-09,P538,6
2020-03-09,P539,3
2020-03-09,P540,27
2020-03-09,P541,8
2020-03-09,P542,12
2020-03-09,P543,13
2020-03-09,P544,16
2020-03-09,P545,22
2020-03-09,P546,12
2020-03-09,P547,17
2020-03-09,P548,37
2020-03-09,P549,44
2020-03-09,P550,8
2020-03-09,P551,7
2020-03-09,P552,9
2020-03-09,P553,3
2020-03-09,P554,17
2020-03-09,P555,9
2020-03-09,P556,11
2020-03-09,P557,32
2020-03-09,P558,9
2020-03-09,P559,15
2020-03-09,P560,9
2020-03-09,P561,8
2020-03-09,P562,9
2020-03-09,P563,7
2020-03-09,P564,13
2020-03-09,P565,9
2020-03-09,P566,18
2020-03-09,P567,5
2020-03-09,P568,5
2020-03-09,P569,5
2020-03-09,P570,4
2020-03-09,P571,2
2020-03-09,P572,2
2020-03-09,P573,2
2020-03-09,P574,1
2020-03-09,P575,1
2020-03-09,P576,0
2020-03-09,P577,1
2020-03-09,P578,0
2020-03-09,P579,0
2020-03-09,P580,1
2020-03-09,P581,4
2020-03-09,P582,3
2020-03-09,P583,3
2020-03-09,P584,4
2020-03-09,P585,2
2020-03-09,P586,8
2020-03-09,P587,5
2020-03-09,P588,6
2020-03-09,P589,1
2020-03-09,P590,1
2020-03-09,P591,4
2020-03-09,P592,1
2020-03-09,P593,3
2020-03-09,P594,1
2020-03-09,P595,4
2020-03-09,P596,4
2020-03-09,P597,0
2020-03-09,P598,12
2020-03-09,P599,3
2020-03-09,P600,1
2020-03-09,P601,0
2020-03-09,P602,0
2020-03-09,P603,0
2020-03-09,P604,0
2020-03-09,P605,0
2020-03-09,P606,1
2020-03-09,P607,0
2020-03-09,P608,0
2020-03-09,P609,4
2020-03-09,P610,2
2020-03-09,P611,3
2020-03-09,P612,13
2020-03-09,P613,31
2020-03-09,P614,3
2020-03-09,P615,27
2020-03-09,P616,6
2020-03-09,P617,34
2020-03-09,P618,41
2020-03-09,P619,34
2020-03-09,P620,32
2020-03-09,P621,39
2020-03-09,P622,42
2020-03-09,P623,31
2020-03-09,P624,13
2020-03-09,P625,17
2020-03-09,P626,12
2020-03-09,P627,13
2020-03-09,P628,4
2020-03-09,P629,15
2020-03-09,P630,9
2020-03-09,P631,18
2020-03-09,P632,4
2020-03-09,P633,12
2020-03-09,P634,9
2020-03-09,P635,9
2020-03-09,P636,8
2020-03-09,P637,2
2020-03-09,P638,15
2020-03-09,P639,0
2020-03-09,P640,11
2020-03-09,P641,5
2020-03-09,P642,2
2020-03-09,P643,0
2020-03-09,P644,0
2020-03-09,P646,0
2020-03-09,P647,0
2020-03-09,P649,0
2020-03-09,P650,0
2020-03-09,P651,1
2020-03-09,P652,0
2020-03-09,P653,0
2020-03-09,P654,0
2020-03-09,P655,0
2020-03-09,P656,0
2020-03-09,P657,0
2020-03-09,P658,0
2020-03-09,P659,0
2020-03-09,P660,0
2020-03-09,P661,0
2020-03-09,P662,0
2020-03-09,P663,0
2020-03-09,P664,2
2020-03-09,P665,0
2020-03-09,P666,0
2020-03-09,P667,0
2020-03-09,P668,0
2020-03-09,P669,0
2020-03-09,P670,0
2020-03-09,P671,1
2020-03-09,P672,0
2020-03-09,P673,5
2020-03-09,P674,8
2020-03-09,P675,2
2020-03-09,P676,2
2020-03-09,P677,0
2020-03-09,P678,0
2020-03-09,P679,1
2020-03-09,P680,0
2020-03-09,P681,0
2020-03-09,P682,0
2020-03-09,P683,0
2020-03-09,P684,0
2020-03-09,P685,0
2020-03-09,P686,2
2020-03-09,P687,1
2020-03-09,P688,1
2020-03-09,P689,0
2020-03-09,P690,0
2020-03-09,P691,0
2020-03-09,P692,3
2020-03-09,P693,2
2020-03-09,P694,0
2020-03-09,P695,0
2020-03-09,P696,0
2020-03-09,P697,0
2020-03-09,P698,0
2020-03-09,P699,0
2020-03-09,P700,1
2020-03-09,P701,2
2020-03-09,P702,5
2020-03-09,P703,1
2020-03-09,P704,0
2020-03-09,P705,6
2020-03-09,P706,2
2020-03-09,P707,0
2020-03-09,P708,0
2020-03-09,P711,0
2020-03-09,P712,0
2020-03-09,P713,0
2020-03-09,P714,0
2020-03-09,P715,0
2020-03-09,P716,0
2020-03-09,P717,0
2020-03-09,P718,0
2020-03-09,P719,0
2020-03-09,P720,0
2020-03-09,P721,0
2020-03-09,P722,0
2020-03-09,P724,1
2020-03-09,P726,0
2020-03-09,P727,1
2020-03-09,P728,0
2020-03-09,P729,0
2020-03-09,P730,0
2020-03-09,P731,2
2020-03-09,P732,2
2020-03-09,P733,0
2020-03-09,P734,0
2020-03-09,P735,0
2020-03-09,P736,0
2020-03-09,P737,0
2020-03-09,P738,1
2020-03-09,P739,0
